File Name ()*			G01.xls	G02.xls	G03.xls	G04.xls	G05.xls	G06.XLS	G07.XLS	G09.XLS	G10.XLS	G11.XLS	G12.XLS	G13.XLS	G14.XLS	G15.XLS	G16.XLS	G17.XLS	G18.XLS
37373_at	UGP2	U27460	2,0216606	3,4799998	3,3709836	3,0976562	3,7414632	2,5609245	1,2565444	1,3287128	0,70331126	1,4545455	1,2927632	1,4703196	1,5090909	1,4642336	0,2857143	2,9411764	4,9444447
37374_at	ANX4	M82809	0,23646209	0,21454546	0,48296008	0,4609375	0,8658536	0,57773113	0,3176265	0,4059406	0,14834437	0,15108836	0,1069079	0,15677322	0,08	0,41751826	0,14285715	0,52941173	1,1111112
37375_at	KIAA0638	AB014538	0,333935	0,64	0,59006816	0,6464844	0,62439024	1,0441177	1,1518323	1,0613861	1,5748345	1,4852753	1,3092105	1,2252665	1,4872727	1,2218977	0,77142864	0,76470584	0,44444448
37376_at	LOC51035	M68864	1,2617328	1,1090909	1,3281401	0,78515625	1,0853658	1,3235295	1,5532285	0,7207921	0,8370861	1,5492958	0,5328948	0,34703195	0,5854545	0,29635036	0,42857146	0,41176468	0,22222224
37377_i_at	LMNA	M13452	0,9422382	0,7181818	1,0593964	1,171875	0,807317	1,5630252	1,8464222	0,9148515	2,2066226	1,2317542	1,100329	1,4581432	1,3709091	1,4948906	0,68571436	0,6470588	0,61111116
37378_r_at	LMNA	M13452	0,5397111	0,62909085	0,654333	0,453125	0,6658536	0,40546218	0,78534025	0,7346534	1,1152318	1,262484	0,86184216	0,5981735	0,9490909	0,49343064	0	0,4705882	0,66666675
37379_at	splicing factor SF3a60	X81789	0,35559565	0,103636354	0,33300877	0,3359375	0,24878047	0,52731097	0,09424083	0,10891089	0,38278145	0,3790013	0,2269737	0,059360735	0,5709091	0,28759125	0,14285715	0	0,33333337
37380_at	TF2B	X59268	0,17870034	0,17454545	0,1187926	0,052734375	0,053658538	0,22689077	0,05933682	0,04950495	0	0,04609475	0,027960528	0	0	0,10072993	0	0,17647058	0,16666669
37381_g_at	TF2B	X59268	0,37725627	0,35454544	0,43037978	0,15429688	0,54146343	0,42647058	0,3350785	0,3623762	0,21324503	0,35083225	0,4901316	0,21308981	0,16727272	0,3328467	0,2	0,52941173	0,5555556
37382_at	RPS26	N25117	0,51263535	0,29090908	0,59201556	0	0,48780486	0,2962185	0	0,2930693	0	0	0,2894737	0,2587519	0,3090909	0,41313866	0,22857144	0,35294116	0,2777778
37383_f_at	HLA class I - locus C	X58536	3,5234654	5,129091	3,4508276	3,2753906	12,531707	8,094538	4,205933	0,4178218	1,0635762	9,037132	1,1398027	0,7579909	4,774545	1,0467153	0,42857146	0,99999994	1
37384_at	KIAA0015	D13640	0,23285197	0,89454544	0,6504382	0,45898438	0,8585366	0,7521008	0,42931932	0,6970297	2,1523178	0,46350834	0,7845395	1,0091325	0,57454544	1,0817518	1	1,5294117	0,61111116
37385_at	PPIG	U40763	0,35379058	0,38727272	0,46738073	0,4140625	0,37804878	0,4306723	0,26527047	0	0,018543046	0,117797695	0,20559211	0,066971086	0,24	0,25255474	0	0,17647058	0,44444448
37386_i_at	KDELR1	X55885	5,0703964	4,781818	4,796495	4,2460938	4,4219513	6,6680675	4,593368	2,679208	5,7112584	4,93726	4,381579	3,30137	3,7854543	3,0321167	3,314286	6,4705877	3,9444447
37387_r_at	KDELR1	X55885	2,0162454	1,8381817	1,2210321	1,9257812	1,9390243	1,2983193	1,4554973	0,809901	2,3708608	1,2163893	1,8042763	1,2130898	1,3127272	1,9970803	1,7428572	2,2941175	2,6111112
37388_at	TFPI2	D29992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37389_at	SMAP	AI346580	2,0505414	2,7109091	2,6465433	2,0878906	3,697561	2,4831934	1,3333333	0,4831683	0,49668875	1,5697824	1,1513158	1,0776256	1,6836363	1,3766423	0,4	2,5294118	2,9444447
37390_at	KIAA0224	D86977	0,69855595	0,7272727	0,79844207	0,71484375	0,68048775	1,2689077	0,42233855	0,44356436	0,5509934	1,0576184	0,7894737	0,8614916	0,6836363	0,7810219	0,54285717	0,8823529	0,8333334
37391_at	CTSL	X12451	1,50361	1,6454545	1,554041	1,7734375	1,9902438	1,5609245	0,9284467	0,4613861	0,7218543	1,1472471	0,5756579	0,6651446	0,7563636	0,919708	0,17142859	1,5882353	1,8888891
37392_at	PHKB	X84908	0,64981943	0,8563636	0,75559884	0,6015625	0,7487805	0,38865548	0,16753925	0,3841584	0,17880794	0,39180538	0,39967105	0,412481	0,43272725	0,5211679	0,14285715	1,1764705	2,0555556
37393_at	HRY	L19314	0,35559565	0,5709091	0,14995131	0,33984375	0,21463415	0,44957983	0,6596858	0,3960396	0,39337748	0,62740076	0,31743422	0,30289194	0,49090907	0,24087591	0,11428572	0,41176468	0,5
37394_at	C7	J03507	2,2888086	3,6036363	4,4011683	4,2851562	4,2585363	2,6155462	4,6841183	1,950495	5,9443707	1,134443	1,8733554	5,424658	5,250909	5,5021896	3,3714287	3,4117646	4,8333335
37395_at	ATP6V1F	D49400	1,8086641	1,7090908	1,5209348	1,3320312	1,3951219	1,6260505	2,0628269	1,1584158	2,0688741	2,5838668	1,5773027	1,2983258	2,08	1,859854	1,4285715	1,9411763	1,5555556
37396_at	RFXANK	AF094760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37397_at	PECAM-1	L34657	0,6137184	0,47090906	0,48880234	0,4453125	0,5731707	0,3487395	0,2862129	0,52277225	0,9827814	0,61459666	0,4950658	0,55251145	0,22181816	1,1270072	0,68571436	1,0588235	1,1111112
37398_at	PECAM1	AA100961	1,1173285	3,509091	1,5949367	3,0722656	3,2219512	2,1197479	3,0924952	1,8079208	1,9152318	5,0294495	1,4095395	4,1141553	2,1236362	1,3722627	2,457143	1,5882353	4,111111
37399_at	KIAA0119	D17793	1,240072	1,8472726	1,1295035	1,1933594	2,604878	1,5735295	1,3542756	0,70099014	0,9933775	1,1702945	1,0838816	0,91172	1,1127273	2,4335766	1,4000001	1,5294117	2,1111112
373_at	GSTT1	Z84718	0	0	0	0	0	0	0	0	0	0	0	0	0	0,016058395	0,22857144	0,2352941	0,3888889
37400_at	APEH	J03068	0	0,089090906	0	0	0	0	0	0,07722773	0	0	0	0	0	0	0	0	0
37401_g_at	APEH	J03068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37402_at	RNASE1	D26129	0,22021659	0,43818182	0,3174294	0,25585938	0,67073166	0,71848744	0,87260026	0	0,3576159	1,9820744	0	0,01369863	0,7563636	0,110948905	0,02857143	0,058823526	0,16666669
37403_at	ANXA1	X05908	0,35379058	0,24545453	0,44595912	0,24609375	0,6390244	0,197479	0,2862129	0,100990094	0,15761589	0,3559539	0	0,15677322	0,4109091	0,23649636	0,085714296	0,17647058	0,3888889
37404_at	RGS12	AF030152	0,9638989	0,58909094	0,89581305	0,7714844	0,80243903	1,3382354	1,1553227	0,62376237	0,6225166	2,6094751	0	0,00456621	2,6036363	0,5051095	0,51428574	0	0
37405_at	hSBP	U29091	4,5234656	4,0363636	4,9717627	4,9882812	6,9707313	3,3214288	4,143106	5,9029703	8,740397	3,2035851	4,407895	5,3789954	4,9127274	6,6248174	8,742858	3,8823526	3,7777781
37406_at	RP1	X94232	3,2689528	4,1781816	4,214216	4,2578125	4,62439	3,8865547	2,6666665	1,7346534	1,3721853	1,7055057	2,2894738	3,2602742	2,0581818	3,829197	1,5714287	4,6470585	5,7777777
37407_s_at	MYH11	AF013570	8,796028	19,58909	7,4644594	8,902344	20,102438	23,686975	11,424082	12,176238	26,133774	14,097311	10,319079	27,797567	10,505454	9,281752	7,542857	20,470587	21,777779
37408_at	KIAA0709	AB014609	2,4007218	2,3854544	1,0730282	2,0859375	3,7097561	2,037815	2,8481672	0,3029703	2,6927152	2,143406	1,7154607	2,0076103	2,0836363	2,2072992	2,114286	4,882353	3,7222223
37409_at	SRPK2	U88666	0,18953067	0,27999997	0,16942552	0,125	0,1804878	0,24789917	0,10471203	0,13465346	0,1615894	0,30985916	0,21710527	0,20700154	0,24363635	0,1620438	0,05714286	0,41176468	0,2777778
37410_at	surf5	AJ224358	0,7707581	1,0309091	0,5433301	1,0878906	0,7536585	0,81302524	1,1553227	0,5623762	1,5086093	0,87836105	1,044408	0,82800615	0,95636356	1,2875912	1,0857143	1,4117646	0,7777778
37411_at	KIAA0050	D30758	0,13176894	0,4109091	0,6718598	0,16992188	0	0,3907563	0,18150085	0	0,93907285	0,21254802	0,12335527	0,369863	0,5709091	0,4058394	0	0,2352941	0,16666669
37412_at	1-phosphatidylinositol-4-phosphate 5-kinase isoform C, PtdIns4P 5-kinase isoform C	S78798	0,08483753	0	0,122687444	0	0,19756098	0,1764706	0	0,051485147	0	0,24327785	0,1069079	0,13850838	0,21818182	0,06277373	0,11428572	0	0,05555556
37413_at	MDP	J05257	0,99097466	0,84181815	1,2989289	1,1679688	0,96829265	1,0861346	0,8935427	0,8158416	1,0622516	1,0755442	2,0657895	0,7321157	1,0545454	1,2262774	0,37142858	1,4117646	0,11111112
37414_at	ORCTL2S	AF037066	0,22382669	0,25454545	0,09931841	0,20117188	0,07560975	0,09243698	0,15706804	0,3089109	0	0,07170294	0,41776317	0,2739726	0,09454545	0	0,6571429	0,41176468	0,22222224
37415_at	KIAA0715	AB018258	0,8989169	0,94	1,0399221	0,91796875	1,1073171	0,76890755	1,3961604	2,1049504	1,0013245	0,7554417	1,2516447	0,93911725	1,7199999	1,0919708	1,4000001	0,9411764	1,3333335
37416_at	TTF	Z35227	0	0	0	0,04296875	0	0	0	0	0	0	0	0	0	0	0,02857143	0	0
37417_at	POU2F2	M36542	0,501805	0,38727272	0,15384616	0	0	0	0,582897	0	0,6172185	0,80921894	0,17105263	0,9269407	0,2109091	0,34160584	0	0,11764705	0
37418_at	POU2F2	M36653	0,81949455	0,4272727	0,50243425	0,859375	0,58536583	0,9957984	0,6631762	0,03960396	0,46357617	0,52496797	0,6891448	0,8660579	0,52	0,6423358	0,2	0,52941173	0,61111116
37419_g_at	POU2F2	M36653	0,2509025	0,21636362	0,009737099	0,20117188	0	0,16806723	0,14659683	0,27326733	0,13774835	0,09987196	0,16282895	0,121765606	0,050909087	0,129927	0	0	0
37420_i_at		AL022723	6,407942	6,9272723	4,0662127	5,560547	7,502439	12,495798	5,0959854	6,30099	14,397351	7,080666	5,7253294	8,692542	3,912727	9,248175	11,085714	9,764706	9,777779
37421_f_at	HLA-F	AL022723	0,267148	0,43272725	0,38169426	0,48632812	0,5219512	0,76890755	0,6736474	0	0,6092715	1,5416133	0,32730263	0,14003044	0,6981818	0	0	0,058823526	0,16666669
37422_at	cyclophilin C, Cyp-C	S71018	0,51985556	0,20363635	0,44985396	0,66015625	0,90487796	0,5147059	0,45724255	0,39207917	0,42384106	0,42509604	0,5871711	0,42009136	0,18181817	0,5562044	0,34285718	1,352941	1,5000001
37423_at	NKCC1	U30246	0,20938627	0,11272726	0,17526777	0,32617188	0,2731707	0,2857143	0,3455497	0,20792079	0,09933775	0,28169015	0,15953948	0,29223746	0,19636363	0,05839416	0,05714286	0,17647058	0,44444448
37424_at	HCR	AB029343	0,34476534	0,41636363	0,47711784	0,2578125	0,502439	0,15336135	0,40139613	0	0,71258277	0,4583867	0,28782895	0,38964996	0,35999998	0,45255473	0,2857143	0	0,05555556
37425_g_at	HCR	AB029343	0,39169675	0,47818178	0,39143136	0,4375	0,37560973	0,61974794	0,50959855	0,5267327	0,8635761	0,4225352	0,8453948	0,31659058	0,3090909	0,52554744	0,31428573	0,9411764	0,7777778
37426_at	CAGF9	U80736	0,023465702	0	0	0,052734375	0	0	0,09424083	0	0,017218543	0	0	0	0	0	0,085714296	0	0,05555556
37427_at	KIAA0976	AB023193	0	0,030909091	0,19279455	0	0,11707317	0,079831935	0,090750426	0,104950495	0,08476821	0	0,008223685	0,060882803	0,12	0	0,085714296	0,11764705	0
37428_at	KIAA0976	AI140857	0	0	0,09737098	0,09765625	0,04634146	0	0,017452005	0,09108911	0	0,07426377	0	0	0,11272726	0,016058395	0,05714286	0,058823526	0,05555556
37429_g_at	KIAA0976	AI140857	6,4566784	5,62	5,631938	5,6601562	2,5756097	4,3361344	6,1815004	9,118812	10,116556	6,440461	10,886514	7,9649925	16,025454	13,131387	9,742857	8,411764	5,2222223
37430_at	ALOX15B	U78294	0	0	0	0	0,16585366	0	0	0	0,001324503	0	0	0	0	0	0	0	0
37431_at	MIZ1	AF077953	0,41335738	0,089090906	0,17332035	0,23828125	0,07804878	0,23109244	0,27923208	0,12475248	0,25165564	0,184379	0,12664475	0,21917808	0,13090909	0,2788321	0,11428572	0,2352941	0,22222224
37432_g_at	MIZ1	AF077953	0,267148	0,20545454	0,20253165	0,21875	0,29268292	0,17226891	0,3246073	0	0,11788079	0,20230474	0,1875	0,039573822	0,2109091	0,2978102	0,05714286	0,2352941	0,16666669
37433_at	MIZ1	AF077954	0,08664259	0,16181818	0,1382668	0,060546875	0,099999994	0,14705883	0,12216404	0	0	0,0921895	0	0,057838663	0,018181818	0,008759124	0	0	0
37434_at	MGC3248	W28907	0	0	0,18889971	0	0	0,09453782	0	0,38019803	0,5615894	0	0,44736844	0,37899545	0	0,07591241	0,085714296	0,11764705	0,11111112
37435_s_at	KCNJ6	U52153	0,05956678	0	0	0,15820312	0,065853655	0,10714286	0,14310645	0,06534653	0,021192053	0,12548016	0,047697373	0	0,10909091	0,017518248	0,17142859	0,058823526	0
37436_at	mcs	X89960	0,034296025	0	0,21811101	0,08203125	0	0	0	0	0	0	0	0,18873668	0,05818182	0,097810216	0	0	0
37437_at	KIAA0590	AB011162	0,48194945	0,44363633	0,4225901	0,7011719	1,0756097	0,82983196	0,85863864	0,72871286	0,97218543	0,78104997	0,80921054	0,6712329	0,9090909	0,69343066	0,54285717	0,76470584	0,5555556
37438_at	KIAA0419	AB007879	0,17148013	0,19272727	0,44985396	0,33984375	0,42682925	0,10504202	0,090750426	0,071287125	0,18013245	0	0,23848686	0,20395738	0	0,068613134	0,05714286	0,35294116	0,2777778
37439_at	SLC30A4	AI671187	0	0,036363635	0	0	0,03414634	0	0	0	0	0	0	0	0	0	0	0	0
37440_at	ZNT4	AF025409	0,10830324	0,07272727	0,056475174	0,06640625	0,01707317	0	0,045375213	0,14455445	0	0	0,07236843	0,01369863	0,025454544	0,023357665	0,05714286	0,058823526	0
37441_at	LIPT1	AB017566	0,101083025	0,07272727	0,07984421	0,08984375	0,09268292	0,04831933	0,11867364	0,003960396	0,01986755	0,07682458	0,008223685	0,060882803	0,007272727	0,07737227	0	0,058823526	0,05555556
37442_at	DKFZp586I1420	AL050378	0,69314075	0,74363637	0,9542357	0,7285156	0,90975606	1,2184874	0,06631762	0,2970297	0,07152318	0,78104997	0,36348686	0,5327245	0,45090905	0,5445255	0,05714286	0,99999994	0,88888896
37443_at	FLJ10140	AL031588	0	0	0,011684518	0	0	0	0,3211169	0	0	0	0	0,35768646	0,08	0,02189781	0	0,17647058	0
37444_at	PARD6A	AF028827	0	0,16545455	0,41869524	0	0,053658538	0,090336144	0	0	0	0,07426377	0,6891448	0,5251142	0	0,5985401	0	0,4705882	0,11111112
37445_at	TMEM5	AB015633	0,3483754	0,44181815	0,79454726	0,7265625	0,54878044	0,6512605	0,25130886	0,2930693	0,24370861	0,2663252	0,3157895	0,9254186	0,34545454	0,9313868	0,05714286	0,82352936	0,7777778
37446_at	KIAA0443	AB007903	0,20216605	0,3272727	0,46738073	0,46679688	0,69024384	0,69117653	0,090750426	0,32079208	0,11258278	0,6120359	0,48026317	0,30289194	0,44	0,34744525	0,02857143	0,52941173	0,61111116
37447_at	FEG-1	AF015257	0,4440433	0,26363635	0,3933788	0,48632812	0,16341463	0,09453782	0,10820243	0	0,33907285	0,22279128	0,44736844	0,24048707	0,17454545	0,77810216	0	0,52941173	0,05555556
37448_s_at	GSA	X56009	1,8465704	4,621818	5,655307	3,6738281	5,231707	4,844538	6,8656187	2,9762375	2,0238411	8,914213	1,3305922	0,97412485	7,9745455	3,179562	3,9428573	0,58823526	0,5555556
37449_i_at	GNAS	X04409	3,104693	5,109091	4,578384	3,3886719	5,207317	3,504202	3,2844675	0	0,5960265	6,1024327	0,16282895	0,64840186	6,429091	0,6656934	0	0,58823526	0,33333337
37450_r_at	GNAS	X04409	3,17148	4,82	4,0584226	3,1015625	5,460975	3,0840337	3,4136124	0	0	6,0614595	0,024671054	0,5053273	5,723636	0,69343066	0	0,29411763	0,22222224
37451_at		AL109695	0,007220216	0,07818182	0	0,2109375	0	0,39915967	0,097731225	0,24356435	0,09933775	0,2996159	0,16776316	0,10197869	0	0,04087591	0,34285718	0,41176468	0,22222224
37452_at	UMOD	M15881	0,10288808	0,04181818	0	0,45117188	0	0,050420173	0,27225128	0	0	0,12035851	0	0	0,19999999	0,13576643	0	0,058823526	0,05555556
37453_at	ClpX	AJ006267	0,11913356	0,12727273	0,15189874	0,119140625	0,3146341	0,11764706	0,15008725	0,104950495	0,011920529	0,16389245	0,108552635	0,1324201	0,014545455	0,099270076	0,02857143	0,17647058	0,3888889
37454_at	SCYA13	AJ001634	0,16606496	0	0,101265825	0,26367188	0,15609756	0,025210086	0	0	0,0781457	0	0	0,09741249	0,047272723	0,2978102	0	0,058823526	0
37455_at	BLR1	X68829	0,26353788	0,38181818	0,3057449	0,34960938	0,41707316	0,12184875	0,3734729	0	0,095364235	0,4353393	0,067434214	0,10197869	0,5672727	0	0	0,11764705	0,05555556
37456_at	LGALS2	AL022315	0	0	0	0	0	0	0	0	0	0,03585147	0	0	0	0	0	0	0
37457_at	KIAA0416	AB007876	0,120938614	0,16	0,087633885	0,04296875	0,03902439	0,073529415	0	0	0,11258278	0,020486556	0	0,12785389	0	0	0	0	0
37458_at	PORC-PI-1	AJ223728	0,005415162	0	0,033106137	0	0	0	0	0	0	0	0,108552635	0	0	0	0,05714286	0	0
37459_at	COL8A1	X57527	0,2075812	0,17636363	0,16163585	0,171875	0,11219511	0,04831933	0,19197206	0,12871286	0,095364235	0,005121639	0,11348685	0,114155255	0,1890909	0,14744526	0,02857143	0,058823526	0,2777778
37460_at	TIAM1	U16296	0,17689529	0,18727273	0,06037001	0,13867188	0	0	0	0	0,15231788	0,110115245	0,21546054	0	0	0,06715328	0,05714286	0,17647058	0,05555556
37461_at	ANGPT2	AF004327	0,16967507	0,023636362	0,40895814	0,359375	0,15609756	0,38025212	0,2827225	0,08316831	0,07019868	0,23303458	0,36019737	0,42922378	0,098181814	0,31240875	0,25714287	0,17647058	0,22222224
37462_i_at	SAP 62	L21990	0,47653425	0,30545452	0,4167478	0,34570312	0,34390244	0,9726891	0,71553224	0,17425743	2,0278146	0,49679896	0,08552632	0,4307458	0,31636363	0,8569343	0,48571432	0,29411763	0,33333337
37463_r_at	SAP 62	L21990	0,599278	0,7327272	0,63096404	0,14453125	0,11707317	0	0	0,08910891	0	0,5198463	1,2532895	0,7473364	0	1,0379561	0,37142858	1,0588235	0,44444448
37464_at	PEX13	AF048755	0,014440432	0	0	0,05859375	0,18292682	0,018907564	0,020942407	0	0,01986755	0,012804098	0,098684214	0	0,003636364	0,04525547	0	0	0,05555556
37465_at	p25 alpha	AB017016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37466_at	RAB7L1	D84488	0	0	0,08373905	0,01171875	0,08292683	0,086134456	0,020942407	0	0,014569537	0	0	0	0,098181814	0,005839416	0	0	0
37467_at	IGHD	K02882	0	0	0	0	0	0	0	0	0	0,11523688	0	0	0,05818182	0	0	0	0
37468_at	JAK2	AF058925	0,08303248	0,11272726	0,1674781	0	0,043902434	0,12394959	0	0	0,062251654	0,10755441	0,13651316	0	0,007272727	0	0,05714286	0,058823526	0,16666669
37469_at	KIAA0166	D79988	0,101083025	0,018181818	0	0,015625	0	0,14075631	0	0,041584156	0,15099338	0,19974393	0	0,01065449	0	0,10218978	0	0,058823526	0
37470_at	LAIR-1	AF013249	0,90433204	0,51454544	0,5530672	0,9765625	0,49999997	0,6113446	0,49214655	0,81386137	1,1933775	0,8450704	0,81743425	0,57229835	0,8363636	0,6452555	0,8571429	0,7058823	0,7222222
37471_at	RPP40	U94317	0,05234657	0,054545455	0,16942552	0,0390625	0,07317073	0,10714286	0	0	0	0	0,13486843	0	0,08363636	0,030656932	0,14285715	0,2352941	0
37472_at	MANBA	U60337	0,04512635	0	0,12463486	0	0,1097561	0	0	0	0	0,07170294	0,11348685	0,041095894	0	0,061313864	0	0,17647058	0,11111112
37473_at	KRT16A	AF061812	0,1606498	0,2890909	0,23953263	0,49414062	0,34634143	0,24789917	0,3455497	0,51287127	0,24503312	0	0,62664473	0,40791476	0	0,329927	0,34285718	0,29411763	0,22222224
37474_at	OIP5	AF025441	0	0	0,04479065	0	0,04634146	0	0	0	0,005298013	0,053777207	0	0	0,0690909	0	0	0	0
37475_at	DKFZP434J046	AC004144	1,471119	1,2199999	1,1158714	1,1386719	0,97317076	1,329832	1,2076787	0,70297027	1,8622518	0,99871963	0,9358553	1,4459666	2,1709092	1,1182481	0,17142859	0,35294116	0,3888889
37476_at	TRIAD3	AA650210	0	0	0,36611488	0,15234375	0,23902439	0,64705884	0,24781847	0,15643564	0,3258278	0,11267606	0,15460527	0,152207	0	0,32554743	0,34285718	0,35294116	0
37477_at		W27535	0,15162453	0,052727275	0,12463486	0	0	0	0	0	0	0,043533932	0	0,07001522	0	0	0	0	0
37478_at	SCGN	Y16752	0,2039711	0,56363636	0,19084713	0	0	0	0,15357766	0	0,22384106	0	0,26973686	1,2085236	0,82545453	0,70948905	0,05714286	1,5294117	0,3888889
37479_at	CD72	M54992	0	0,005454545	0	0,25	0,13414633	0,2436975	0	0,003960396	0,23311259	0,16645327	0,17927632	0,31202435	0,45090905	0,35182482	0,17142859	0,2352941	0,16666669
37480_at	ML	L33410	0,08303248	0,007272727	0	0	0	0,23529412	0	0,047524754	0	0,09987196	0,18421052	0	0,16363636	0,10510948	0	0	0,05555556
37481_at	PRP17	AF038392	0	0	0,09931841	0	0	0,014705882	0	0	0	0	0	0,02739726	0	0	0	0	0
37482_at	AKR1B10	U37100	0,27256316	0,10727273	0,15384616	0,072265625	0,03414634	0	0	0,17623761	0,018543046	0,1331626	0,46052635	0,04261796	0	0,0919708	0,17142859	0,2352941	0,16666669
37483_at	KIAA0744	AB018287	0,10649819	0	0,10516067	0	0,024390243	0,12394959	0,013961605	0	0	0,07682458	0,1332237	0	0	0,12262773	0	0,41176468	0,05555556
37484_at	ITGA1	X68742	0,30144402	0,4490909	0,27848104	0,15234375	0,1707317	0,8088235	0,6143106	0,33465347	0,09271523	0,32522407	0,14473686	0,2541857	0,19272727	0,31824815	0,02857143	0,35294116	0,16666669
37485_at	vlacs	D88308	0,2779783	0,06727272	0	0,041015625	0	0,04831933	0	0	0	0	0	0	0,007272727	0,02627737	0	0	0
37486_f_at	MRG2	U68385	0,31227434	0,46909088	0,5433301	0,45117188	0,31219512	0,1869748	0,6841186	0,071287125	0,37350994	0,56850195	0,5707237	0,5479452	0,46909088	0,49927008	0,5714286	0,8823529	0,5555556
37487_at	KIAA1093	AB029016	1,3754511	1,2636364	1,1431354	1,375	1,4853659	1,3466387	1,0331588	0,61980194	0,7589404	1,6594111	0,94243425	0,98173517	1,4909091	1,0014598	0,8857143	1,0588235	1,1111112
37488_at	FNTB	L00635	0	0,021818181	0,16163585	0,22070312	0	0,2542017	0	0,11683168	0,3682119	0,33546737	0,33059213	0,016742771	0	0,27153286	0,085714296	0,058823526	0,05555556
37489_s_at	SLC4A3	U05596	8,465703	10,821818	13,820838	7,0078125	8,314633	13,367647	18,509596	17,364357	35,396027	17,569782	10,902962	14,680366	13,123635	15,373722	20,485714	16,235292	10,555556
37490_at	SLC4A3	L27213	1,673285	1,9	2,2960079	1,890625	1,707317	2,3466387	3,036649	0,72277224	1,3562914	4,284251	1,2368422	1,631659	3,3018181	1,0642335	0,68571436	0,9411764	0,7222222
37491_at	TAF1	D90359	0,16606496	0,43818182	1,0866601	0,31445312	0,98536587	1,3781513	0,9703315	0	1,3086094	0,8886044	1,4325658	0,7686454	0,95272726	1,5824817	0,22857144	1,1176469	1,8333334
37492_at	KIAA0500	AB007969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37493_at	CSF2RB	H04668	0,07400721	0,12181818	0,003894839	0,0234375	0,08780487	0,13025211	0,12914485	0	0,011920529	0,14340588	0,049342107	0	0	0,059854012	0	0,11764705	0,05555556
37494_at	CSF2RB	M59941	0,014440432	0	0,22200584	0	0	0	0,3071553	0	0	0	0,001644737	0,02130898	0	0	0	0,11764705	0
37495_at	CAT56	U63336	0,07039711	0,16181818	0	0,09375	0,029268293	0	0	0	0,10860927	0,08962868	0	0	0	0	0	0	0
37496_at	ABCB8	U66688	0	0	0,24342747	0	0	0	0	0	0	0	0,59868425	0,5920853	0	0,7839416	0	0,2352941	0
37497_at	PRH	L16499	0,12274367	0,11636364	0,04868549	0,00390625	0,20243903	0,063025214	0	0,059405938	0	0,023047375	0,04276316	0	0	0	0	0,058823526	0,05555556
37498_at	KCNG1	AL050404	0,01805054	0,007272727	0,14021422	0	0,14390244	0	0	0	0	0	0	0	0	0,12700729	0	0	0
37499_at	KIAA0408	AB007868	0	0,1509091	0	0,083984375	0	0	0	0,073267326	0	0,012804098	0	0,02130898	0,11272726	0	0,05714286	0	0
374_f_at	GSTT1	Z84718	1,4765342	0,9418181	0,87049663	0,82421875	1,0731707	0,72058827	0,8097731	0,6732673	0,5509934	1,234315	0,6332237	0,63318115	1,290909	0,5576642	0	0,6470588	0,61111116
37500_at	ZNF175	D50419	0,133574	0,34363633	0,19474196	0,32421875	0,10487805	0,4159664	0,47818494	0,40396038	0,17350994	0,2535211	0,27467108	0,35312027	0,39636362	0,44525546	0,34285718	0,11764705	0
37501_at	ITBA4	Y07707	0,06859205	0,10909091	0,1382668	0,078125	0,18536584	0,065126054	0,05584642	0	0,060927153	0,3021767	0	0,14155252	0,17090908	0,054014597	0	0,058823526	0,16666669
