Geneid	HS13
ENSG00000228705	2
ENSG00000237595	18
ENSG00000289955	0
ENSG00000289199	0
ENSG00000230155	14
ENSG00000196756	429
ENSG00000289548	0
ENSG00000226308	1
ENSG00000259974	0
ENSG00000229539	60
ENSG00000286288	17
ENSG00000289172	0
ENSG00000232442	99
ENSG00000224397	40
ENSG00000174365	211
ENSG00000228812	60
ENSG00000273619	50
ENSG00000288843	0
ENSG00000290004	0
ENSG00000238102	90
ENSG00000273148	62
ENSG00000234684	215
ENSG00000286787	81
ENSG00000183798	176
ENSG00000266908	16
ENSG00000205181	337
ENSG00000225640	0
ENSG00000225831	4
ENSG00000235820	10
ENSG00000125772	1155
ENSG00000233578	17
ENSG00000203896	50
ENSG00000279610	3
ENSG00000268858	147
ENSG00000183260	0
ENSG00000101150	1503
ENSG00000290226	0
ENSG00000101152	2287
ENSG00000199805	8
ENSG00000283206	1
ENSG00000216141	0
ENSG00000283513	0
ENSG00000216195	0
ENSG00000275842	0
ENSG00000198276	1771
ENSG00000284433	0
ENSG00000207554	22
ENSG00000280213	426
ENSG00000196700	1449
ENSG00000130590	158
ENSG00000287410	0
ENSG00000225622	0
ENSG00000273998	0
ENSG00000275728	0
ENSG00000226229	0
ENSG00000089177	1530
ENSG00000233508	0
ENSG00000101251	0
ENSG00000212247	0
ENSG00000172264	113
ENSG00000230935	5
ENSG00000234187	48
ENSG00000239923	4
ENSG00000125848	50
ENSG00000199570	0
ENSG00000287062	6
ENSG00000227563	1
ENSG00000227927	2
ENSG00000213950	6
ENSG00000289572	4
ENSG00000235914	17
ENSG00000237832	6
ENSG00000199803	1
ENSG00000201180	2
ENSG00000222500	0
ENSG00000225181	4
ENSG00000224274	0
ENSG00000286546	3
ENSG00000101353	334
ENSG00000288000	0
ENSG00000185513	424
ENSG00000118705	4331
ENSG00000204663	0
ENSG00000290388	0
ENSG00000228476	0
ENSG00000290390	0
ENSG00000240108	0
ENSG00000290409	0
ENSG00000283529	0
ENSG00000290421	18
ENSG00000243995	0
ENSG00000290777	0
ENSG00000277112	27
ENSG00000290900	0
ENSG00000283443	0
ENSG00000290901	10
ENSG00000242507	0
ENSG00000290934	2
ENSG00000183566	0
ENSG00000290942	0
ENSG00000204547	0
ENSG00000290996	0
ENSG00000283142	0
ENSG00000291000	0
ENSG00000124224	7
ENSG00000291067	134
ENSG00000282826	0
ENSG00000291100	316
ENSG00000243543	0
ENSG00000291238	0
ENSG00000227906	6
ENSG00000289505	0
ENSG00000132639	136
ENSG00000267124	0
ENSG00000141934	13
ENSG00000282535	5
ENSG00000282458	636
ENSG00000099812	0
ENSG00000282591	1
ENSG00000282508	200
ENSG00000282416	8
ENSG00000266971	0
ENSG00000274177	0
ENSG00000282137	0
ENSG00000267792	0
ENSG00000282059	25
ENSG00000282051	1
ENSG00000282339	0
ENSG00000282807	0
ENSG00000064687	409
ENSG00000279753	0
ENSG00000286667	6
ENSG00000267073	0
ENSG00000116017	259
ENSG00000275162	10
ENSG00000064932	610
ENSG00000183186	34
ENSG00000279653	24
ENSG00000205922	1
ENSG00000116032	55
ENSG00000282542	35
ENSG00000275468	7
ENSG00000266990	0
ENSG00000064666	756
ENSG00000267443	0
ENSG00000104953	25
ENSG00000099864	1264
ENSG00000282393	90
ENSG00000099817	1672
ENSG00000125910	29
ENSG00000125912	942
ENSG00000267688	0
ENSG00000011132	450
ENSG00000105289	4
ENSG00000105694	7
ENSG00000279452	27
ENSG00000282798	16
ENSG00000095932	0
ENSG00000266938	1
ENSG00000267138	5
ENSG00000167476	1
ENSG00000105428	0
ENSG00000141905	5664
ENSG00000031823	1941
ENSG00000280103	3
ENSG00000223573	6
ENSG00000267551	7
ENSG00000176533	1628
ENSG00000233270	92
ENSG00000267448	0
ENSG00000105248	347
ENSG00000060558	69
ENSG00000280091	1
ENSG00000160633	3028
ENSG00000269761	0
ENSG00000130254	2916
ENSG00000267412	28
ENSG00000283679	0
ENSG00000105519	194
ENSG00000267205	0
ENSG00000269385	0
ENSG00000171105	10228
ENSG00000127663	2371
ENSG00000161082	4
ENSG00000141968	170
ENSG00000267749	59
ENSG00000268845	0
ENSG00000266989	3
ENSG00000105278	3
ENSG00000174837	15
ENSG00000267139	0
ENSG00000267214	10
ENSG00000269425	2
ENSG00000175691	135
ENSG00000088256	2155
ENSG00000133243	1835
ENSG00000105549	0
ENSG00000267332	0
ENSG00000007264	44
ENSG00000266944	0
ENSG00000142347	955
ENSG00000267148	0
ENSG00000182087	3247
ENSG00000065717	2222
ENSG00000183617	573
ENSG00000129932	281
ENSG00000167785	551
ENSG00000142303	1053
ENSG00000074842	639
ENSG00000181143	4
ENSG00000279599	1
ENSG00000268922	0
ENSG00000267646	7
ENSG00000267089	1
ENSG00000267986	4
ENSG00000213726	4
ENSG00000197332	15
ENSG00000267154	0
ENSG00000065989	410
ENSG00000269300	0
ENSG00000105401	2763
ENSG00000197933	203
ENSG00000171295	422
ENSG00000220949	0
ENSG00000197044	332
ENSG00000266922	12
ENSG00000214223	1926
ENSG00000267723	7
ENSG00000269378	2155
ENSG00000123136	795
ENSG00000267474	29
ENSG00000267241	0
ENSG00000267379	0
ENSG00000123146	1234
ENSG00000267500	8
ENSG00000225067	151
ENSG00000177599	163
ENSG00000105137	1282
ENSG00000160994	0
ENSG00000127507	207
ENSG00000123159	1567
ENSG00000127529	0
ENSG00000186115	0
ENSG00000131355	9
ENSG00000267594	83
ENSG00000267135	0
ENSG00000186204	126
ENSG00000160951	1
ENSG00000268564	28
ENSG00000198367	0
ENSG00000275432	0
ENSG00000105135	2971
ENSG00000186526	0
ENSG00000269787	0
ENSG00000267056	8
ENSG00000161031	0
ENSG00000198551	347
ENSG00000160961	769
ENSG00000267275	2
ENSG00000268673	4
ENSG00000141977	0
ENSG00000099330	264
ENSG00000127220	327
ENSG00000287961	2
ENSG00000267033	3
ENSG00000127527	3122
ENSG00000268056	5
ENSG00000266913	2
ENSG00000130300	1353
ENSG00000176923	0
ENSG00000105141	0
ENSG00000160117	16
ENSG00000279717	0
ENSG00000267961	0
ENSG00000064490	491
ENSG00000176231	0
ENSG00000269578	0
ENSG00000141979	3
ENSG00000279748	32
ENSG00000267629	0
ENSG00000130299	318
ENSG00000267218	22
ENSG00000268790	2
ENSG00000280332	170
ENSG00000074855	563
ENSG00000269055	0
ENSG00000258674	14
ENSG00000268620	2
ENSG00000268070	7
ENSG00000105058	776
ENSG00000268087	49
ENSG00000105393	544
ENSG00000178093	24
ENSG00000186010	91
ENSG00000130287	0
ENSG00000105705	705
ENSG00000064489	5
ENSG00000105122	110
ENSG00000280171	0
ENSG00000105750	83
ENSG00000160229	150
ENSG00000105072	212
ENSG00000269085	0
ENSG00000268560	0
ENSG00000268598	1
ENSG00000171954	2
ENSG00000240418	36
ENSG00000250067	75
ENSG00000269019	8
ENSG00000269274	0
ENSG00000269615	0
ENSG00000271638	0
ENSG00000130307	697
ENSG00000256229	166
ENSG00000197124	147
ENSG00000269095	0
ENSG00000269040	1
ENSG00000269779	0
ENSG00000267178	10
ENSG00000085872	831
ENSG00000267220	2
ENSG00000268416	0
ENSG00000160352	273
ENSG00000269885	0
ENSG00000268995	0
ENSG00000268184	0
ENSG00000160161	16
ENSG00000269836	16
ENSG00000268597	0
ENSG00000105717	7
ENSG00000105662	744
ENSG00000268438	28
ENSG00000268272	0
ENSG00000279977	58
ENSG00000270716	3
ENSG00000271524	4
ENSG00000269815	18
ENSG00000270317	7
ENSG00000213985	605
ENSG00000269154	0
ENSG00000197134	132
ENSG00000279404	18
ENSG00000196350	1
ENSG00000229676	23
ENSG00000269504	4
ENSG00000268116	0
ENSG00000269043	5
ENSG00000224864	0
ENSG00000271182	47
ENSG00000268117	0
ENSG00000167487	282
ENSG00000127526	1096
ENSG00000271095	31
ENSG00000064545	608
ENSG00000268322	27
ENSG00000268892	0
ENSG00000269796	0
ENSG00000240673	0
ENSG00000268240	19
ENSG00000271149	0
ENSG00000105676	498
ENSG00000269373	4
ENSG00000269138	9
ENSG00000269480	8
ENSG00000267886	34
ENSG00000279377	10
ENSG00000277825	17
ENSG00000268461	1
ENSG00000282732	0
ENSG00000268830	5
ENSG00000268335	0
ENSG00000213988	69
ENSG00000269399	24
ENSG00000284428	306
ENSG00000118620	192
ENSG00000269012	0
ENSG00000268981	0
ENSG00000196109	120
ENSG00000167232	6571
ENSG00000269543	0
ENSG00000271661	7
ENSG00000267234	14
ENSG00000186529	2
ENSG00000269845	28
ENSG00000268794	0
ENSG00000269316	0
ENSG00000268362	1535
ENSG00000261615	2
ENSG00000197372	175
ENSG00000279039	34
ENSG00000130311	397
ENSG00000213996	11
ENSG00000268278	6
ENSG00000064607	2824
ENSG00000271655	1
ENSG00000267641	5
ENSG00000286157	43
ENSG00000268555	81
ENSG00000269431	9
ENSG00000241282	526
ENSG00000268747	1
ENSG00000261558	1
ENSG00000279966	0
ENSG00000268140	24
ENSG00000268823	0
ENSG00000269458	0
ENSG00000268992	28
ENSG00000270518	0
ENSG00000268296	0
ENSG00000270191	0
ENSG00000267238	0
ENSG00000268685	0
ENSG00000240522	53
ENSG00000269350	2
ENSG00000267872	1
ENSG00000269110	0
ENSG00000213999	19
ENSG00000275201	0
ENSG00000268105	0
ENSG00000268535	0
ENSG00000196705	740
ENSG00000268309	0
ENSG00000269307	0
ENSG00000267423	0
ENSG00000268079	11
ENSG00000274612	0
ENSG00000266951	0
ENSG00000269765	101
ENSG00000267696	2
ENSG00000268717	7
ENSG00000267243	1
ENSG00000271704	0
ENSG00000269364	1
ENSG00000267771	2
ENSG00000280079	27
ENSG00000268148	0
ENSG00000269742	4
ENSG00000267509	0
ENSG00000197360	77
ENSG00000182141	367
ENSG00000269025	0
ENSG00000269839	2
ENSG00000266248	0
ENSG00000267617	0
ENSG00000269471	0
ENSG00000268174	2
ENSG00000269575	0
ENSG00000267389	1
ENSG00000268058	10
ENSG00000270475	3
ENSG00000266893	0
ENSG00000269345	6
ENSG00000267630	0
ENSG00000274033	3
ENSG00000283403	1
ENSG00000269505	0
ENSG00000268469	1
ENSG00000183850	12
ENSG00000267006	2
ENSG00000198153	0
ENSG00000269837	280
ENSG00000279425	233
ENSG00000269400	0
ENSG00000187664	0
ENSG00000260725	0
ENSG00000236312	116
ENSG00000267213	11
ENSG00000268433	8
ENSG00000267498	19
ENSG00000268100	3
ENSG00000269067	171
ENSG00000288072	0
ENSG00000266928	0
ENSG00000268326	0
ENSG00000268521	36
ENSG00000287272	0
ENSG00000267014	0
ENSG00000270479	2
ENSG00000261770	152
ENSG00000242291	0
ENSG00000267537	0
ENSG00000286538	0
ENSG00000283201	0
ENSG00000279387	0
ENSG00000267433	1
ENSG00000266906	0
ENSG00000269136	5
ENSG00000121297	401
ENSG00000130304	2490
ENSG00000267703	7
ENSG00000249987	0
ENSG00000267320	0
ENSG00000126249	54
ENSG00000274503	0
ENSG00000279882	1
ENSG00000281468	12
ENSG00000267258	0
ENSG00000267779	1
ENSG00000261316	0
ENSG00000267027	2
ENSG00000268908	0
ENSG00000124302	2
ENSG00000268696	5
ENSG00000267081	0
ENSG00000267934	192
ENSG00000161249	309
ENSG00000287526	0
ENSG00000266977	3
ENSG00000268589	0
ENSG00000267240	2
ENSG00000267692	16
ENSG00000268222	6
ENSG00000268243	0
ENSG00000142279	1154
ENSG00000269688	45
ENSG00000249861	0
ENSG00000187994	111
ENSG00000280282	0
ENSG00000269460	0
ENSG00000196357	204
ENSG00000268088	0
ENSG00000161558	877
ENSG00000269050	0
ENSG00000276449	99
ENSG00000239253	1
ENSG00000268545	8
ENSG00000270947	2
ENSG00000267768	0
ENSG00000237440	540
ENSG00000267614	0
ENSG00000224366	1
ENSG00000267662	19
ENSG00000278543	1
ENSG00000216588	7
ENSG00000278875	32
ENSG00000267041	352
ENSG00000204920	150
ENSG00000104825	388
ENSG00000277806	4
ENSG00000278895	0
ENSG00000278492	5
ENSG00000239210	0
ENSG00000167637	527
ENSG00000073008	1347
ENSG00000267264	8
ENSG00000267110	0
ENSG00000176222	169
ENSG00000269547	0
ENSG00000266921	20
ENSG00000278917	35
ENSG00000267058	35
ENSG00000171570	0
ENSG00000267920	159
ENSG00000269486	24
ENSG00000286613	10
ENSG00000105176	1210
ENSG00000282951	4
ENSG00000159882	174
ENSG00000257074	12
ENSG00000267144	0
ENSG00000124459	471
ENSG00000131116	373
ENSG00000159885	106
ENSG00000131941	94
ENSG00000269858	521
ENSG00000105767	317
ENSG00000287170	24
ENSG00000279095	0
ENSG00000288017	0
ENSG00000267507	4
ENSG00000268797	0
ENSG00000284430	2
ENSG00000205786	7
ENSG00000105738	1051
ENSG00000233622	224
ENSG00000267022	0
ENSG00000168813	1277
ENSG00000011422	230
ENSG00000237118	41
ENSG00000269843	13
ENSG00000279108	23
ENSG00000268051	6
ENSG00000239320	0
ENSG00000267323	7
ENSG00000178904	454
ENSG00000160505	0
ENSG00000124449	0
ENSG00000213892	6
ENSG00000105771	624
ENSG00000255974	43
ENSG00000269519	0
ENSG00000099326	812
ENSG00000287859	12
ENSG00000104823	3633
ENSG00000269533	10
ENSG00000069399	209
ENSG00000268533	3
ENSG00000189114	154
ENSG00000283479	0
ENSG00000236807	3
ENSG00000267378	0
ENSG00000266953	0
ENSG00000198251	5
ENSG00000186230	142
ENSG00000269353	0
ENSG00000161281	11594
ENSG00000267683	41
ENSG00000268163	3
ENSG00000213753	422
ENSG00000197408	0
ENSG00000134830	55
ENSG00000286104	2
ENSG00000105220	14585
ENSG00000104879	78243
ENSG00000267005	22
ENSG00000142273	0
ENSG00000279405	16
ENSG00000213908	0
ENSG00000276578	13
ENSG00000268101	0
ENSG00000285128	0
ENSG00000269032	0
ENSG00000271299	0
ENSG00000269509	1
ENSG00000126261	847
ENSG00000197838	0
ENSG00000188334	0
ENSG00000197050	209
ENSG00000269600	11
ENSG00000196263	460
ENSG00000267224	1
ENSG00000268083	0
ENSG00000267421	22
ENSG00000197446	4
ENSG00000159871	36
ENSG00000105507	0
ENSG00000267219	17
ENSG00000196867	384
ENSG00000188508	1
ENSG00000268529	5
ENSG00000268601	4
ENSG00000268483	0
ENSG00000224476	0
ENSG00000227606	0
ENSG00000274219	0
ENSG00000197016	357
ENSG00000083828	842
ENSG00000268847	0
ENSG00000266910	7
ENSG00000159917	348
ENSG00000187244	5196
ENSG00000204941	2
ENSG00000171606	1229
ENSG00000105173	69
ENSG00000141946	0
ENSG00000270293	0
ENSG00000286041	0
ENSG00000270790	0
ENSG00000231561	6
ENSG00000270679	4
ENSG00000243137	1
ENSG00000267024	0
ENSG00000269190	242
ENSG00000099338	117
ENSG00000267590	32
ENSG00000243167	4
ENSG00000241104	0
ENSG00000287271	98
ENSG00000269793	3
ENSG00000266963	0
ENSG00000167751	0
ENSG00000258873	0
ENSG00000268379	386
ENSG00000286867	0
ENSG00000083844	1349
ENSG00000183668	0
ENSG00000268975	0
ENSG00000236123	0
ENSG00000161243	227
ENSG00000242100	23
ENSG00000230681	0
ENSG00000121289	605
ENSG00000268182	11
ENSG00000267173	0
ENSG00000127903	167
ENSG00000204524	664
ENSG00000233214	2
ENSG00000204936	0
ENSG00000276570	56
ENSG00000283515	7
ENSG00000167578	32
ENSG00000272396	0
ENSG00000268713	0
ENSG00000204933	0
ENSG00000105063	2511
ENSG00000267871	80
ENSG00000232680	15
ENSG00000267188	0
ENSG00000090372	1923
ENSG00000197714	1930
ENSG00000279541	103
ENSG00000221878	1
ENSG00000133265	539
ENSG00000268205	1073
ENSG00000268723	36
ENSG00000267216	79
ENSG00000178229	456
ENSG00000282943	0
ENSG00000235555	8
ENSG00000260599	62
ENSG00000268678	18
ENSG00000278318	290
ENSG00000267133	0
ENSG00000176761	9
ENSG00000169021	2904
ENSG00000063127	155
ENSG00000181027	432
ENSG00000197813	62
ENSG00000268541	0
ENSG00000160469	633
ENSG00000131037	44
ENSG00000256060	117
ENSG00000258405	236
ENSG00000276251	3
ENSG00000268133	0
ENSG00000197405	112
ENSG00000105281	309
ENSG00000125503	5675
ENSG00000275719	4
ENSG00000267489	0
ENSG00000171777	103
ENSG00000269177	3
ENSG00000275862	0
ENSG00000104894	298
ENSG00000269576	0
ENSG00000268361	0
ENSG00000269014	0
ENSG00000269107	0
ENSG00000269583	0
ENSG00000267636	0
ENSG00000254901	351
ENSG00000188785	393
ENSG00000012124	8
ENSG00000268157	33
ENSG00000129991	18449
ENSG00000286230	13
ENSG00000104901	10
ENSG00000267577	0
ENSG00000268686	4
ENSG00000268357	0
ENSG00000129990	0
ENSG00000104866	1273
ENSG00000080031	90
ENSG00000267204	0
ENSG00000267757	0
ENSG00000270849	0
ENSG00000266976	2
ENSG00000267799	43
ENSG00000268789	3
ENSG00000267574	0
ENSG00000105171	474
ENSG00000267777	1
ENSG00000185897	1
ENSG00000276294	0
ENSG00000181035	418
ENSG00000269786	0
ENSG00000276631	0
ENSG00000186008	0
ENSG00000271598	0
ENSG00000248830	19
ENSG00000180089	37
ENSG00000267649	24
ENSG00000207357	43
ENSG00000283801	0
ENSG00000275642	0
ENSG00000222329	0
ENSG00000263974	0
ENSG00000277904	4
ENSG00000252962	0
ENSG00000276568	0
ENSG00000284268	0
ENSG00000252661	0
ENSG00000269782	0
ENSG00000275901	3
ENSG00000240106	3
ENSG00000241172	0
ENSG00000207821	8
ENSG00000252973	0
ENSG00000238517	1
ENSG00000201035	1
ENSG00000252272	0
ENSG00000207397	0
ENSG00000240713	0
ENSG00000201966	0
ENSG00000241604	0
ENSG00000201894	0
ENSG00000252780	0
ENSG00000200738	0
ENSG00000264317	2
ENSG00000264400	0
ENSG00000200179	0
ENSG00000239948	2
ENSG00000253027	0
ENSG00000275726	0
ENSG00000283673	3
ENSG00000252200	0
ENSG00000284258	0
ENSG00000265407	0
ENSG00000275863	3
ENSG00000239137	1
ENSG00000275519	1
ENSG00000278328	0
ENSG00000278264	0
ENSG00000267992	3
ENSG00000183760	1
ENSG00000269172	12
ENSG00000188505	0
ENSG00000268510	0
ENSG00000213926	13
ENSG00000272311	0
ENSG00000182393	0
ENSG00000130755	347
ENSG00000241983	25
ENSG00000006712	1841
ENSG00000063322	942
ENSG00000128016	900
ENSG00000266559	10
ENSG00000090924	2556
ENSG00000105193	3023
ENSG00000196235	4180
ENSG00000105197	1202
ENSG00000090932	3
ENSG00000176401	71
ENSG00000269792	0
ENSG00000269584	1
ENSG00000176396	161
ENSG00000269588	0
ENSG00000269188	0
ENSG00000244253	0
ENSG00000243581	0
ENSG00000182013	1094
ENSG00000204851	97
ENSG00000204850	6
ENSG00000278797	1
ENSG00000249210	2172
ENSG00000160014	5686
ENSG00000269292	0
ENSG00000160013	357
ENSG00000279161	22
ENSG00000197380	599
ENSG00000243560	12
ENSG00000211513	9
ENSG00000269487	9
ENSG00000222614	0
ENSG00000128011	38
ENSG00000130545	3
ENSG00000205744	60
ENSG00000275234	0
ENSG00000104833	14
ENSG00000268203	0
ENSG00000268191	0
ENSG00000125657	2
ENSG00000268742	0
ENSG00000269546	14
ENSG00000199223	0
ENSG00000125726	2
ENSG00000268785	0
ENSG00000283950	0
ENSG00000125733	1633
ENSG00000269680	12
ENSG00000125731	95
ENSG00000125735	11
ENSG00000284361	0
ENSG00000263414	0
ENSG00000125755	2847
ENSG00000269148	15
ENSG00000170608	2
ENSG00000170604	636
ENSG00000176182	133
ENSG00000188425	0
ENSG00000104983	297
ENSG00000211580	1
ENSG00000008438	14
ENSG00000268401	7
ENSG00000268053	4
ENSG00000188624	11
ENSG00000259339	7
ENSG00000259605	23
ENSG00000267395	51
ENSG00000268434	0
ENSG00000185800	1430
ENSG00000104941	9
ENSG00000267273	0
ENSG00000287960	1
ENSG00000260112	0
ENSG00000130818	1050
ENSG00000171469	614
ENSG00000171466	474
ENSG00000239830	4
ENSG00000277587	2
ENSG00000267490	1
ENSG00000267612	5
ENSG00000267370	0
ENSG00000267741	120
ENSG00000266950	4
ENSG00000127452	380
ENSG00000200237	0
ENSG00000267119	1
ENSG00000267289	9
ENSG00000256210	0
ENSG00000269552	0
ENSG00000268746	16
ENSG00000269806	45
ENSG00000278999	63
ENSG00000024422	3363
ENSG00000105373	2604
ENSG00000221803	0
ENSG00000269656	22
ENSG00000213035	0
ENSG00000271150	0
ENSG00000178935	564
ENSG00000268750	0
ENSG00000269343	819
ENSG00000269304	79
ENSG00000198466	910
ENSG00000269867	35
ENSG00000270804	43
ENSG00000269476	0
ENSG00000173480	908
ENSG00000152454	347
ENSG00000243234	25
ENSG00000177025	134
ENSG00000284394	0
ENSG00000104951	45
ENSG00000269179	0
ENSG00000283842	0
ENSG00000161640	68
ENSG00000221125	0
ENSG00000105053	941
ENSG00000276729	3
ENSG00000142528	247
ENSG00000269091	6
ENSG00000204666	6
ENSG00000269540	2
ENSG00000267890	1
ENSG00000204653	22
ENSG00000131409	43
ENSG00000268231	0
ENSG00000213023	4
ENSG00000235034	3
ENSG00000269565	0
ENSG00000142511	0
ENSG00000142513	19
ENSG00000268375	4
ENSG00000221381	0
ENSG00000221241	3
ENSG00000220988	0
ENSG00000284711	2
ENSG00000180279	2
ENSG00000167748	6
ENSG00000267968	0
ENSG00000267044	9
ENSG00000214049	4
ENSG00000273782	0
ENSG00000273330	0
ENSG00000267235	0
ENSG00000288618	0
ENSG00000267308	0
ENSG00000142065	396
ENSG00000266973	2
ENSG00000267363	0
ENSG00000181007	279
ENSG00000267142	4
ENSG00000267309	25
ENSG00000267091	1
ENSG00000254004	473
ENSG00000228629	3
ENSG00000186020	620
ENSG00000266936	14
ENSG00000276757	13
ENSG00000278643	1
ENSG00000130164	610
ENSG00000284553	0
ENSG00000275652	0
ENSG00000160396	2
ENSG00000197019	251
ENSG00000277453	1
ENSG00000167565	349
ENSG00000268366	9
ENSG00000277510	1
ENSG00000170848	3
ENSG00000179751	0
ENSG00000187912	1
ENSG00000074219	1215
ENSG00000167646	53
ENSG00000161677	319
ENSG00000237452	6
ENSG00000173976	3
ENSG00000196081	38
ENSG00000012061	2461
ENSG00000123143	5618
ENSG00000198521	469
ENSG00000042753	757
ENSG00000105085	113
ENSG00000127445	1053
ENSG00000073050	670
ENSG00000127528	546
ENSG00000104835	77
ENSG00000065268	547
ENSG00000269058	0
ENSG00000183709	0
ENSG00000152433	99
ENSG00000184162	148
ENSG00000142453	1231
ENSG00000105227	227
ENSG00000182264	46
ENSG00000105550	0
ENSG00000206758	0
ENSG00000105552	1028
ENSG00000087076	191
ENSG00000105559	1019
ENSG00000104804	13
ENSG00000104805	7862
ENSG00000235191	8
ENSG00000260366	6
ENSG00000104808	1
ENSG00000267898	20
ENSG00000087086	11976
ENSG00000275547	12
ENSG00000267672	49
ENSG00000267360	5
ENSG00000196967	521
ENSG00000267437	5
ENSG00000245680	561
ENSG00000286449	132
ENSG00000276846	7
ENSG00000267682	102
ENSG00000261754	37
ENSG00000271666	4
ENSG00000269086	137
ENSG00000271109	32
ENSG00000270624	3
ENSG00000271171	3
ENSG00000269037	3
ENSG00000280106	14
ENSG00000180884	493
ENSG00000269303	3
ENSG00000271032	27
ENSG00000179066	0
ENSG00000285526	0
ENSG00000284065	0
ENSG00000153902	564
ENSG00000279619	13
ENSG00000221857	0
ENSG00000221946	11
ENSG00000089327	809
ENSG00000266721	6
ENSG00000179115	1308
ENSG00000266975	5
ENSG00000274417	0
ENSG00000267458	0
ENSG00000179262	3177
ENSG00000179271	891
ENSG00000267417	11
ENSG00000267610	34
ENSG00000279044	26
ENSG00000268729	0
ENSG00000180061	54
ENSG00000276831	0
ENSG00000133247	295
ENSG00000160471	4
ENSG00000267706	0
ENSG00000180043	0
ENSG00000095752	1
ENSG00000160472	1
ENSG00000269275	0
ENSG00000233493	2
ENSG00000108107	2700
ENSG00000284029	0
ENSG00000108106	172
ENSG00000063241	698
ENSG00000279063	1
ENSG00000269859	1
ENSG00000197483	97
ENSG00000090971	178
ENSG00000179954	657
ENSG00000187550	4482
ENSG00000231274	1001
ENSG00000218891	249
ENSG00000179943	275
ENSG00000171443	226
ENSG00000276488	36
ENSG00000179922	337
ENSG00000213015	462
ENSG00000171425	205
ENSG00000173581	476
ENSG00000267523	4
ENSG00000267096	14
ENSG00000063245	3329
ENSG00000267117	15
ENSG00000267689	0
ENSG00000268593	0
ENSG00000185792	1
ENSG00000222524	0
ENSG00000229292	0
ENSG00000255238	0
ENSG00000280486	87
ENSG00000248015	16
ENSG00000130005	897
ENSG00000071626	2607
ENSG00000268798	11
ENSG00000267317	31
ENSG00000119559	488
ENSG00000267092	7
ENSG00000239367	0
ENSG00000071655	744
ENSG00000279009	0
ENSG00000115266	151
ENSG00000187534	208
ENSG00000013275	1575
ENSG00000187187	551
ENSG00000269069	214
ENSG00000128000	1343
ENSG00000269749	0
ENSG00000269296	0
ENSG00000230086	0
ENSG00000188314	0
ENSG00000180926	0
ENSG00000226480	0
ENSG00000196110	228
ENSG00000267510	0
ENSG00000270614	59
ENSG00000198028	3
ENSG00000242411	0
