# Input,ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
c1qb,"1,2,5,6-dibenzanthracene",C026486,53-70-3,C1QB,713,Mus musculus,10090,"1,2,5,6-dibenzanthracene results in decreased expression of C1QB mRNA",decreases^expression,26377693
copg1,bisphenol A,C006780,80-05-7,COPG1,22820,Rattus norvegicus,10116,bisphenol A results in decreased expression of COPG1 mRNA,decreases^expression,30816183|32145629
copg1,bisphenol A,C006780,80-05-7,COPG1,22820,Rattus norvegicus,10116,bisphenol A results in increased expression of COPG1 mRNA,increases^expression,25181051
copg1,bisphenol B,C492482,,COPG1,22820,Homo sapiens,9606,bisphenol B results in increased expression of COPG1 protein,increases^expression,34186270
copg1,bisphenol F,C000611646,,COPG1,22820,Homo sapiens,9606,[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in increased expression of COPG1 mRNA,affects^cotreatment|increases^expression,28628672
copg1,bisphenol F,C000611646,,COPG1,22820,Rattus norvegicus,10116,[bisphenol A co-treated with bisphenol F co-treated with bis(4-hydroxyphenyl)sulfone] results in increased expression of COPG1 mRNA,affects^cotreatment|increases^expression,36041667
copg1,Buspirone,D002065,36505-84-7,COPG1,22820,Rattus norvegicus,10116,Buspirone results in decreased expression of COPG1 mRNA,decreases^expression,24136188
copg1,Caffeine,D002110,58-08-2,COPG1,22820,Homo sapiens,9606,Caffeine results in decreased phosphorylation of COPG1 protein,decreases^phosphorylation,35688186
copg1,Clofibrate,D002994,637-07-0,COPG1,22820,Mus musculus,10090,Clofibrate results in decreased expression of COPG1 mRNA,decreases^expression,17585979
copg1,Clofibrate,D002994,637-07-0,COPG1,22820,Rattus norvegicus,10116,Clofibrate affects the expression of COPG1 mRNA,affects^expression,19483382
copg1,Clofibric Acid,D002995,882-09-7,COPG1,22820,Rattus norvegicus,10116,Clofibric Acid affects the expression of COPG1 mRNA,affects^expression,17602206
copg1,Cyclosporine,D016572,59865-13-3,COPG1,22820,Homo sapiens,9606,Cyclosporine results in increased expression of COPG1 mRNA,increases^expression,20106945|25562108|27989131
copg1,decamethrin,C017180,52820-00-5,COPG1,22820,Mus musculus,10090,decamethrin results in decreased expression of COPG1 mRNA,decreases^expression,37019170
copg1,Dexamethasone,D003907,50-02-2,COPG1,22820,Homo sapiens,9606,[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in increased expression of COPG1 mRNA,affects^cotreatment|increases^expression,28628672
copg1,Dibutyl Phthalate,D003993,84-74-2,COPG1,22820,Rattus norvegicus,10116,Dibutyl Phthalate results in decreased expression of COPG1 mRNA,decreases^expression,21266533
copg1,dicrotophos,C000944,3735-78-2,COPG1,22820,Homo sapiens,9606,dicrotophos results in increased expression of COPG1 mRNA,increases^expression,28302478
copg1,Dietary Fats,D004041,,COPG1,22820,Mus musculus,10090,Dietary Fats results in increased expression of COPG1 mRNA,increases^expression,25016146
copg1,Enzyme Inhibitors,D004791,,COPG1,22820,Homo sapiens,9606,[Enzyme Inhibitors results in decreased activity of OGA protein] which results in increased O-linked glycosylation of COPG1 protein,decreases^activity|increases^O-linked glycosylation,23301498
copg1,Ethanol,D000431,64-17-5,COPG1,22820,Mus musculus,10090,Ethanol affects the splicing of COPG1 mRNA,affects^splicing,30319688
copg1,Ethinyl Estradiol,D004997,57-63-6,COPG1,22820,Mus musculus,10090,[Tetrachlorodibenzodioxin co-treated with Ethinyl Estradiol] results in increased expression of COPG1 mRNA,affects^cotreatment|increases^expression,17942748
copg1,Ethionine,D005001,13073-35-3,COPG1,22820,Rattus norvegicus,10116,Ethionine affects the expression of COPG1 mRNA,affects^expression,19483382
copg1,Fenretinide,D017313,65646-68-6,COPG1,22820,Mus musculus,10090,Fenretinide results in decreased expression of COPG1 mRNA,decreases^expression,28973697
copg1,Flutamide,D005485,13311-84-7,COPG1,22820,Rattus norvegicus,10116,Flutamide results in increased expression of COPG1 mRNA,increases^expression,24136188
copg1,Folic Acid,D005492,59-30-3,COPG1,22820,Mus musculus,10090,Folic Acid results in decreased expression of COPG1 mRNA,decreases^expression,25629700
copg1,Gentamicins,D005839,,COPG1,22820,Rattus norvegicus,10116,Gentamicins results in increased expression of COPG1 mRNA,increases^expression,22061828
copg1,Glafenine,D005897,3820-67-5,COPG1,22820,Rattus norvegicus,10116,Glafenine results in increased expression of COPG1 mRNA,increases^expression,24136188
copg1,hexabromocyclododecane,C089796,25637-99-4,COPG1,22820,Mus musculus,10090,hexabromocyclododecane affects the expression of COPG1 mRNA,affects^expression,24680724
copg1,hexabromocyclododecane,C089796,25637-99-4,COPG1,22820,Mus musculus,10090,hexabromocyclododecane results in increased expression of COPG1 mRNA,increases^expression,29177809
copg1,Indomethacin,D007213,53-86-1,COPG1,22820,Homo sapiens,9606,[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in increased expression of COPG1 mRNA,affects^cotreatment|increases^expression,28628672
copg1,Inulin,D007444,9005-80-5,COPG1,22820,Mus musculus,10090,[perfluorooctane sulfonic acid co-treated with Inulin] results in decreased expression of COPG1 mRNA,affects^cotreatment|decreases^expression,36331819
copg1,Ivermectin,D007559,70288-86-7,COPG1,22820,Homo sapiens,9606,Ivermectin results in decreased expression of COPG1 protein,decreases^expression,32959892
copg1,Ketone Bodies,D007657,,COPG1,22820,Rattus norvegicus,10116,Ketone Bodies results in increased expression of COPG1 mRNA,increases^expression,16807920
copg1,Methapyrilene,D008701,91-80-5,COPG1,22820,Homo sapiens,9606,Methapyrilene results in decreased methylation of COPG1 intron,decreases^methylation,30157460
copg1,Methapyrilene,D008701,91-80-5,COPG1,22820,Rattus norvegicus,10116,Methapyrilene results in decreased expression of COPG1 mRNA,decreases^expression,30467583
copg1,Methimazole,D008713,60-56-0,COPG1,22820,Rattus norvegicus,10116,Methimazole results in increased expression of COPG1 mRNA,increases^expression,30047161
copg1,Methotrexate,D008727,59-05-2,COPG1,22820,Mus musculus,10090,Methotrexate affects the expression of COPG1 mRNA,affects^expression,18502557
copg1,mocetinostat,C523184,,COPG1,22820,Canis lupus familiaris,9615,mocetinostat results in decreased expression of COPG1 mRNA,decreases^expression,27255383
copg1,"N-Methyl-3,4-methylenedioxyamphetamine",D018817,42542-10-9,COPG1,22820,Mus musculus,10090,"N-Methyl-3,4-methylenedioxyamphetamine results in increased expression of COPG1 mRNA",increases^expression,20188158
copg1,Omeprazole,D009853,73590-58-6,COPG1,22820,Rattus norvegicus,10116,Omeprazole affects the expression of COPG1 mRNA,affects^expression,19483382
copg1,Particulate Matter,D052638,,COPG1,22820,Mus musculus,10090,Particulate Matter results in decreased expression of COPG1 mRNA,decreases^expression,36857595
copg1,Pectins,D010368,,COPG1,22820,Mus musculus,10090,[perfluorooctane sulfonic acid co-treated with Pectins] results in decreased expression of COPG1 mRNA,affects^cotreatment|decreases^expression,36331819
copg1,perfluorooctane sulfonic acid,C076994,1763-23-1,COPG1,22820,Mus musculus,10090,[perfluorooctane sulfonic acid co-treated with Inulin] results in decreased expression of COPG1 mRNA,affects^cotreatment|decreases^expression,36331819
copg1,perfluorooctane sulfonic acid,C076994,1763-23-1,COPG1,22820,Mus musculus,10090,[perfluorooctane sulfonic acid co-treated with Pectins] results in decreased expression of COPG1 mRNA,affects^cotreatment|decreases^expression,36331819
copg1,perfluorooctanoic acid,C023036,335-67-1,COPG1,22820,Homo sapiens,9606,perfluorooctanoic acid results in decreased expression of COPG1 protein,decreases^expression,26879310
copg1,Phenobarbital,D010634,50-06-6,COPG1,22820,Rattus norvegicus,10116,Phenobarbital results in increased expression of COPG1 mRNA,increases^expression,30047161
copg1,pirinixic acid,C006253,50892-23-4,COPG1,22820,Rattus norvegicus,10116,pirinixic acid affects the expression of COPG1 mRNA,affects^expression,19483382
copg1,Propylthiouracil,D011441,51-52-5,COPG1,22820,Rattus norvegicus,10116,Propylthiouracil affects the expression of COPG1 mRNA,affects^expression,19483382
copg1,Propylthiouracil,D011441,51-52-5,COPG1,22820,Rattus norvegicus,10116,Propylthiouracil results in increased expression of COPG1 mRNA,increases^expression,30047161
copg1,Selenium,D012643,7782-49-2,COPG1,22820,Homo sapiens,9606,Selenium results in increased expression of COPG1 mRNA,increases^expression,19244175
copg1,Silicon Dioxide,D012822,7631-86-9,COPG1,22820,Homo sapiens,9606,Silicon Dioxide analog affects the secretion of COPG1 protein,affects^secretion,25895662
copg1,Smoke,D012906,,COPG1,22820,Homo sapiens,9606,Smoke results in decreased expression of COPG1 mRNA,decreases^expression,34520756
copg1,sodium arsenate,C009277,,COPG1,22820,Mus musculus,10090,sodium arsenate results in increased expression of COPG1 mRNA,increases^expression,30953684
copg1,sodium arsenite,C017947,13768-07-5,COPG1,22820,Homo sapiens,9606,sodium arsenite results in decreased expression of COPG1 protein,decreases^expression,30528433
copg1,Sodium Fluoride,D012969,7681-49-4,COPG1,22820,Mus musculus,10090,Sodium Fluoride results in decreased expression of COPG1 mRNA,decreases^expression,27862939
copg1,Sodium Fluoride,D012969,7681-49-4,COPG1,22820,Mus musculus,10090,Sodium Fluoride results in decreased expression of COPG1 protein,decreases^expression,28918527
copg1,Sulfadimethoxine,D013412,122-11-2,COPG1,22820,Rattus norvegicus,10116,Sulfadimethoxine results in increased expression of COPG1 mRNA,increases^expression,30047161
copg1,Temozolomide,D000077204,85622-93-1,COPG1,22820,Homo sapiens,9606,Temozolomide results in decreased expression of COPG1 mRNA,decreases^expression,31758290
copg1,Testosterone,D013739,58-22-0,COPG1,22820,Mus musculus,10090,Testosterone deficiency results in decreased expression of COPG1 mRNA,decreases^expression,33848595
copg1,Tetrachlorodibenzodioxin,D013749,1746-01-6,COPG1,22820,Mus musculus,10090,Tetrachlorodibenzodioxin affects the expression of COPG1 mRNA,affects^expression,21570461
copg1,Tetrachlorodibenzodioxin,D013749,1746-01-6,COPG1,22820,Mus musculus,10090,[Tetrachlorodibenzodioxin co-treated with Ethinyl Estradiol] results in increased expression of COPG1 mRNA,affects^cotreatment|increases^expression,17942748
copg1,Thapsigargin,D019284,67526-95-8,COPG1,22820,Homo sapiens,9606,Thapsigargin results in increased expression of COPG1 mRNA,increases^expression,22378314|29453283
copg1,Thapsigargin,D019284,67526-95-8,COPG1,22820,Rattus norvegicus,10116,Thapsigargin results in increased expression of COPG1 protein,increases^expression,35544339
copg1,Thioacetamide,D013853,62-55-5,COPG1,22820,Rattus norvegicus,10116,Thioacetamide affects the expression of COPG1 mRNA,affects^expression,19483382
copg1,Tolcapone,D000077867,134308-13-7,COPG1,22820,Rattus norvegicus,10116,Tolcapone binds to COPG1 protein,affects^binding,19783845
copg1,trovafloxacin,C080163,146836-84-2,COPG1,22820,Rattus norvegicus,10116,trovafloxacin results in decreased expression of COPG1 mRNA,decreases^expression,24136188
copg1,Tunicamycin,D014415,11089-65-9,COPG1,22820,Homo sapiens,9606,Tunicamycin results in increased expression of COPG1 mRNA,increases^expression,22378314|29453283
copg1,vinclozolin,C025643,50471-44-8,COPG1,22820,Rattus norvegicus,10116,vinclozolin results in decreased expression of COPG1 mRNA,decreases^expression,23034163
copg1,Zinc,D015032,7440-66-6,COPG1,22820,Homo sapiens,9606,Zinc deficiency results in increased expression of COPG1 mRNA,increases^expression,22171008
kdelr3,"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,KDELR3,11015,Mus musculus,10090,"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane inhibits the reaction [Testosterone deficiency results in decreased expression of KDELR3 mRNA]",decreases^expression|decreases^reaction,33848595
kdelr3,1-Naphthylisothiocyanate,D015058,551-06-4,KDELR3,11015,Rattus norvegicus,10116,1-Naphthylisothiocyanate results in increased expression of KDELR3 mRNA,increases^expression,30723492
kdelr3,"2-(1H-indazol-4-yl)-6-(4-methanesulfonylpiperazin-1-ylmethyl)-4-morpholin-4-ylthieno(3,2-d)pyrimidine",C532162,,KDELR3,11015,Homo sapiens,9606,"[PIK3CA gene mutant form results in increased susceptibility to 2-(1H-indazol-4-yl)-6-(4-methanesulfonylpiperazin-1-ylmethyl)-4-morpholin-4-ylthieno(3,2-d)pyrimidine] which results in decreased expression of KDELR3 mRNA",decreases^expression|increases^response to substance,20453058
kdelr3,"2',3,3',4',5-pentachloro-4-hydroxybiphenyl",C111118,,KDELR3,11015,Rattus norvegicus,10116,"2',3,3',4',5-pentachloro-4-hydroxybiphenyl results in decreased expression of KDELR3 mRNA",decreases^expression,19114083
kdelr3,abrine,C496492,,KDELR3,11015,Homo sapiens,9606,abrine results in decreased expression of KDELR3 mRNA,decreases^expression,31054353
kdelr3,acetamide,C030686,60-35-5,KDELR3,11015,Rattus norvegicus,10116,acetamide results in increased expression of KDELR3 mRNA,increases^expression,31881176
kdelr3,Acetaminophen,D000082,103-90-2,KDELR3,11015,Homo sapiens,9606,Acetaminophen results in decreased expression of KDELR3 mRNA,decreases^expression,29067470
kdelr3,Acetaminophen,D000082,103-90-2,KDELR3,11015,Mus musculus,10090,Acetaminophen affects the expression of KDELR3 mRNA,affects^expression,17562736
kdelr3,Acetaminophen,D000082,103-90-2,KDELR3,11015,Rattus norvegicus,10116,Acetaminophen results in decreased expression of KDELR3 mRNA,decreases^expression,33387578
kdelr3,Aflatoxin B1,D016604,1162-65-8,KDELR3,11015,Homo sapiens,9606,Aflatoxin B1 affects the expression of KDELR3 protein,affects^expression,20106945
kdelr3,Air Pollutants,D000393,,KDELR3,11015,Mus musculus,10090,[Air Pollutants results in increased abundance of Ozone] which results in increased expression of KDELR3 mRNA,increases^abundance|increases^expression,34911549
kdelr3,Amitrole,D000640,61-82-5,KDELR3,11015,Rattus norvegicus,10116,Amitrole results in increased expression of KDELR3 mRNA,increases^expression,30047161
kdelr3,Amphetamine,D000661,300-62-9,KDELR3,11015,Rattus norvegicus,10116,Amphetamine results in increased expression of KDELR3 mRNA,increases^expression,30779732
kdelr3,"amphotericin B, deoxycholate drug combination",C059765,87687-70-5,KDELR3,11015,Mus musculus,10090,"amphotericin B, deoxycholate drug combination results in increased expression of KDELR3 mRNA",increases^expression,22863853
kdelr3,aristolochic acid I,C000228,313-67-7,KDELR3,11015,Homo sapiens,9606,aristolochic acid I results in decreased expression of KDELR3 mRNA,decreases^expression,33212167
kdelr3,Arsenic,D001151,7440-38-2,KDELR3,11015,Homo sapiens,9606,Arsenic results in increased methylation of KDELR3 gene,increases^methylation,24525453
kdelr3,Atrazine,D001280,1912-24-9,KDELR3,11015,Cyprinus carpio,7962,Atrazine results in increased expression of KDELR3 mRNA,increases^expression,31315571
kdelr3,Atrazine,D001280,1912-24-9,KDELR3,11015,Oncorhynchus mykiss,8022,Atrazine results in decreased expression of KDELR3 mRNA,decreases^expression,22982499
kdelr3,avobenzone,C049935,,KDELR3,11015,Homo sapiens,9606,avobenzone results in increased expression of KDELR3 mRNA,increases^expression,31016361
kdelr3,AZM551248,C547126,,KDELR3,11015,Canis lupus familiaris,9615,AZM551248 results in increased expression of KDELR3 mRNA,increases^expression,22323515
kdelr3,Benzo(a)pyrene,D001564,50-32-8,KDELR3,11015,Homo sapiens,9606,Benzo(a)pyrene results in increased expression of KDELR3 mRNA,increases^expression,32234424
kdelr3,bis(4-hydroxyphenyl)sulfone,C543008,80-09-1,KDELR3,11015,Mus musculus,10090,bis(4-hydroxyphenyl)sulfone affects the methylation of KDELR3 gene,affects^methylation,31683443
kdelr3,bis(4-hydroxyphenyl)sulfone,C543008,80-09-1,KDELR3,11015,Mus musculus,10090,[bis(4-hydroxyphenyl)sulfone co-treated with Tretinoin] results in decreased expression of KDELR3 mRNA,affects^cotreatment|decreases^expression,30951980
kdelr3,bis(4-hydroxyphenyl)sulfone,C543008,80-09-1,KDELR3,11015,Mus musculus,10090,bis(4-hydroxyphenyl)sulfone results in increased expression of KDELR3 mRNA,increases^expression,30951980
kdelr3,bisphenol A,C006780,80-05-7,KDELR3,11015,Danio rerio,7955,bisphenol A affects the expression of KDELR3 mRNA,affects^expression,21786754
kdelr3,bisphenol A,C006780,80-05-7,KDELR3,11015,Mus musculus,10090,[bisphenol A co-treated with Tretinoin] results in decreased expression of KDELR3 mRNA,affects^cotreatment|decreases^expression,30951980
kdelr3,bisphenol A,C006780,80-05-7,KDELR3,11015,Mus musculus,10090,bisphenol A results in increased expression of KDELR3 mRNA,increases^expression,30951980
kdelr3,bisphenol A,C006780,80-05-7,KDELR3,11015,Rattus norvegicus,10116,[bisphenol A co-treated with Testosterone] results in increased expression of KDELR3 mRNA,affects^cotreatment|increases^expression,26496021
